date,time,UE3_gyro_x,UE3_gyro_y,UE3_gyro_z
2018-12-13,04:22:37.622,0.036804199999999995,-0.039871216,0.02268982
2018-12-13,04:22:37.645,0.05278015,-0.024963378999999997,0.029083252
2018-12-13,04:22:37.647,0.047454834,-0.015380858999999998,0.03440857
2018-12-13,04:22:37.683,0.02508545,-0.019638062,0.03866577
2018-12-13,04:22:37.684,-0.0015411377,-0.029220581000000002,0.039733887
2018-12-13,04:22:37.686,-0.022857666000000002,-0.04093933,0.039733887
2018-12-13,04:22:37.688,-0.034576416,-0.04840088,0.041870117000000005
2018-12-13,04:22:37.704,-0.039901732999999995,-0.05479431,0.042922974
2018-12-13,04:22:37.706,-0.034576416,-0.051589965999999994,0.045059204000000005
2018-12-13,04:22:37.713,-0.032440186,-0.045196533,0.047195435
2018-12-13,04:22:37.726,-0.042022705,-0.037750244,0.04612732
2018-12-13,04:22:37.742,-0.053741455,-0.026031494,0.045059204000000005
2018-12-13,04:22:37.759,-0.058013916,-0.014312743999999999,0.045059204000000005
2018-12-13,04:22:37.762,-0.06652832,-0.017501831000000002,0.041870117000000005
2018-12-13,04:22:37.764,-0.07185364,-0.023895264,0.039733887
2018-12-13,04:22:37.777,-0.06333923,-0.028152466,0.03440857
2018-12-13,04:22:37.792,-0.05055237,-0.019638062,0.031204224
2018-12-13,04:22:37.794,-0.046295166,-0.011108398,0.031204224
2018-12-13,04:22:37.808,-0.05055237,0.0006103515599999999,0.03227234
2018-12-13,04:22:37.813,-0.067596436,0.013381958000000001,0.035476685
2018-12-13,04:22:37.825,-0.09422302,0.037887573,0.03866577
2018-12-13,04:22:37.855,-0.12086487,0.05279541,0.040802002000000004
2018-12-13,04:22:37.856,-0.14216614,0.06983948,0.040802002000000004
2018-12-13,04:22:37.858,-0.15600586,0.079437256,0.035476685
2018-12-13,04:22:37.871,-0.14749146,0.07411194,0.030151367000000002
2018-12-13,04:22:37.874,-0.11552429,0.065582275,0.02482605
2018-12-13,04:22:37.893,-0.059066772000000003,0.06451416,0.017364502
2018-12-13,04:22:37.894,0.008041382,0.05067444,0.010971068999999998
2018-12-13,04:22:37.909,0.06982422,0.04321289,0.0045776367
2018-12-13,04:22:37.914,0.09751892,0.02935791,0.0035095215000000004
2018-12-13,04:22:37.943,0.09965515,0.028305054,0.0045776367
2018-12-13,04:22:37.944,0.086868286,0.036819458,0.008834839
2018-12-13,04:22:38.050,-0.05694580000000001,-0.06758118,0.04931640599999999
2018-12-13,04:22:38.159,-0.02178955,0.0155181885,0.06317139
2018-12-13,04:22:38.254,-0.030303955,0.03895569,0.06210327
2018-12-13,04:22:38.347,0.04319763,-0.0079193115,0.042922974
2018-12-13,04:22:38.447,-0.10380554,0.014450073,0.07807922
2018-12-13,04:22:38.547,-0.026046753,0.013381958000000001,0.017364502
2018-12-13,04:22:38.648,-0.022857666000000002,-0.0015258789000000001,-0.017791748
2018-12-13,04:22:38.749,-0.06971741,0.15826416,-0.0060729980000000005
2018-12-13,04:22:38.850,-0.14749146,-0.1559906,-0.016723633
2018-12-13,04:22:38.949,-0.19116211,0.012313843,0.09512329
2018-12-13,04:22:39.082,0.19766235,0.006988525400000001,0.07914734
2018-12-13,04:22:39.155,0.006973266600000001,-0.017501831000000002,0.03440857
2018-12-13,04:22:39.252,0.008041382,0.059188843,-0.052947997999999996
2018-12-13,04:22:39.353,-0.04096985,0.075164795,-0.049743652
2018-12-13,04:22:39.452,0.16143799,0.02935791,-0.12005615
2018-12-13,04:22:39.552,0.32441709999999996,-0.15385437,-0.26493835
2018-12-13,04:22:39.652,-0.01965332,-0.1091156,-0.24362183
2018-12-13,04:22:39.752,0.13374329,-0.14427185,-0.24468994
2018-12-13,04:22:39.854,-0.23164368,0.07304382,-0.21166992
2018-12-13,04:22:39.972,-0.08357239,0.126297,-0.1083374
2018-12-13,04:22:40.057,-0.22418213,-0.086746216,-0.16586304
2018-12-13,04:22:40.189,0.0644989,-0.28915405,-0.069992065
2018-12-13,04:22:40.254,0.020828247,-0.00045776367,0.02268982
2018-12-13,04:22:40.357,0.011230469,-0.03135681,-0.020980835
2018-12-13,04:22:40.456,-0.05267334,0.11352539,-0.056137085
2018-12-13,04:22:40.556,0.16569519,0.24028015,-0.08810425
2018-12-13,04:22:40.657,-0.058013916,-0.029220581000000002,-0.18290710000000002
2018-12-13,04:22:40.758,-0.27638245,-0.22842407,-0.3000946
2018-12-13,04:22:40.871,-0.030303955,-0.16452026,-0.40873718
2018-12-13,04:22:40.965,-0.06439209,-0.1602478,-0.37252808
2018-12-13,04:22:41.065,0.20085144,-0.09207153,-0.31925964
2018-12-13,04:22:41.159,0.07408142,0.1497345,-0.31925964
2018-12-13,04:22:41.259,0.45758057,-0.11657715,-0.114730835
2018-12-13,04:22:41.360,-0.14535522,0.02935791,0.06210327
2018-12-13,04:22:41.461,0.021881104,-0.010055541999999999,0.169693
2018-12-13,04:22:41.561,-0.01965332,-0.05053711,0.15904236
2018-12-13,04:22:41.662,0.0836792,0.051742554,0.18247986
2018-12-13,04:22:41.778,0.24984741,0.02935791,0.28474426
2018-12-13,04:22:41.869,0.15504456,0.059188843,0.3230896
2018-12-13,04:22:41.965,-0.07824707,0.25413513,0.36889648
2018-12-13,04:22:42.066,-0.24868774,0.31484985,0.42962646
2018-12-13,04:22:42.164,-0.033508300000000005,-0.026031494,0.31350708
2018-12-13,04:22:42.265,-0.010070800999999999,0.006988525400000001,0.20803833
2018-12-13,04:22:42.365,0.22747803,0.034698486,0.16223145
2018-12-13,04:22:42.466,0.03466797,-0.11657715,0.0024414061999999998
2018-12-13,04:22:42.566,-0.67160034,0.14334106,-0.07106018
2018-12-13,04:22:42.683,0.35212708,0.15505981,-0.09661865
2018-12-13,04:22:42.775,-0.006866455,-0.16345215,-0.24789429
2018-12-13,04:22:42.870,0.030410767000000002,-0.21032715,-0.100875854
2018-12-13,04:22:42.966,0.075149536,-0.11550903,-0.03590393
2018-12-13,04:22:43.067,-0.0047454834,-0.005783081,-0.10408019999999998
2018-12-13,04:22:43.168,0.23707579999999998,0.10713196,-0.051879882999999995
2018-12-13,04:22:43.270,0.20298767,0.067718506,-0.03164673
2018-12-13,04:22:43.369,-0.3584137,0.15719604,0.05357361
2018-12-13,04:22:43.470,-0.18583679,0.03895569,0.19526672
2018-12-13,04:22:43.588,0.12841797,-0.22309875,0.14945984
2018-12-13,04:22:43.678,-0.028182982999999998,0.036819458,0.23361206
2018-12-13,04:22:43.775,0.22109985,0.12843323,0.2016449
2018-12-13,04:22:43.871,0.20831299,0.2754364,0.10044861
2018-12-13,04:22:43.971,-0.633255,0.012313843,-0.13391113
2018-12-13,04:22:44.072,0.24772644,0.0037994384999999998,-0.0039367676
2018-12-13,04:22:44.175,-0.06971741,-0.07183838,-0.03164673
2018-12-13,04:22:44.274,0.006973266600000001,-0.03881836,-0.12858582
2018-12-13,04:22:44.373,-0.12086487,0.011260986,-0.09768677
2018-12-13,04:22:44.488,0.04319763,-0.09207153,0.06103515599999999
2018-12-13,04:22:44.581,-0.006866455,-0.2571869,0.17927551
2018-12-13,04:22:44.677,-0.09954834,-0.0025939941,0.36143494
2018-12-13,04:22:44.774,0.21789551,-0.08888245,0.18354797
2018-12-13,04:22:44.874,-0.16560364,0.089019775,0.12388611
2018-12-13,04:22:44.975,0.049591064000000004,0.0016632079999999998,0.051452637
2018-12-13,04:22:45.076,-0.04522705,0.06239319,-0.044418335
2018-12-13,04:22:45.177,0.0879364,-0.06437683,-0.20848083
2018-12-13,04:22:45.278,-0.009002686,-0.10272217,-0.26387024
2018-12-13,04:22:45.396,0.16462708,-0.13894653,-0.17758179
2018-12-13,04:22:45.485,-0.12512207,0.21897888,-0.06573486
2018-12-13,04:22:45.581,0.05278015,-0.0036621094,-0.02418518
2018-12-13,04:22:45.679,0.042129517000000005,0.044281006,0.026947021
2018-12-13,04:22:45.779,-0.07611084,0.010192871,0.06317139
