date,time,UE2_acc_x,UE2_acc_y,UE2_acc_z
2018-12-13,04:28:06.852,0.35792542,1.5422516000000002,9.558975
2018-12-13,04:28:06.872,0.31004333,1.5542296999999998,9.532639
2018-12-13,04:28:06.891,0.30285645,1.539856,9.642761
2018-12-13,04:28:06.912,0.34355164,1.5422516000000002,9.712204
2018-12-13,04:28:06.934,0.3698883,1.5254974,9.695435
2018-12-13,04:28:06.951,0.37228394,1.5422516000000002,9.67868
2018-12-13,04:28:06.971,0.36032104,1.4991608,9.748108
2018-12-13,04:28:06.991,0.36271667,1.5039368,9.752899000000001
2018-12-13,04:28:07.010,0.3483429,1.5207062,9.719375999999999
2018-12-13,04:28:07.031,0.31961059999999997,1.5374603,9.685867
2018-12-13,04:28:07.052,0.3267975,1.5374603,9.705017
2018-12-13,04:28:07.069,0.31721497,1.5326691000000001,9.676285
2018-12-13,04:28:07.092,0.30285645,1.508728,9.731354
2018-12-13,04:28:07.109,0.35073853,1.5278931,9.712204
2018-12-13,04:28:07.129,0.33398438,1.5302733999999998,9.637985
2018-12-13,04:28:07.149,0.34594727,1.5159148999999998,9.661926
2018-12-13,04:28:07.169,0.34594727,1.5135193,9.693039
2018-12-13,04:28:07.188,0.34594727,1.508728,9.728958
2018-12-13,04:28:07.207,0.32200623,1.5015564,9.733749000000001
2018-12-13,04:28:07.227,0.32919312,1.4991608,9.69783
2018-12-13,04:28:07.247,0.32440186,1.4823913999999998,9.695435
2018-12-13,04:28:07.266,0.35552979999999995,1.508728,9.738541
2018-12-13,04:28:07.286,0.3483429,1.484787,9.738541
2018-12-13,04:28:07.306,0.341156,1.4895782,9.728958
2018-12-13,04:28:07.326,0.34594727,1.5159148999999998,9.695435
2018-12-13,04:28:07.346,0.3267975,1.5207062,9.664322
2018-12-13,04:28:07.366,0.31483459999999996,1.5135193,9.582916
2018-12-13,04:28:07.386,0.29327393,1.5254974,9.539810000000001
2018-12-13,04:28:07.405,0.30525208,1.5231018,9.642761
2018-12-13,04:28:07.425,0.31721497,1.508728,9.688263000000001
2018-12-13,04:28:07.444,0.31243896,1.4967651000000002,9.628403
2018-12-13,04:28:07.464,0.31961059999999997,1.5231018,9.580521000000001
2018-12-13,04:28:07.483,0.27891540000000004,1.4680328,9.628403
2018-12-13,04:28:07.503,0.20709229,1.3842316000000001,9.819946
2018-12-13,04:28:07.522,0.23820496,1.3866272,9.937256
2018-12-13,04:28:07.542,0.29327393,1.4608459999999999,9.848663
2018-12-13,04:28:07.562,0.29327393,1.5254974,9.688263000000001
2018-12-13,04:28:07.582,0.33877563,1.5422516000000002,9.649948
2018-12-13,04:28:07.602,0.38665770000000005,1.5254974,9.664322
2018-12-13,04:28:07.622,0.37947083,1.5207062,9.67868
2018-12-13,04:28:07.641,0.34594727,1.5159148999999998,9.693039
2018-12-13,04:28:07.662,0.30046082,1.5231018,9.630798
2018-12-13,04:28:07.681,0.2908783,1.5135193,9.6475525
2018-12-13,04:28:07.701,0.30285645,1.4680328,9.683472
2018-12-13,04:28:07.721,0.2861023,1.4177551000000002,9.740936
2018-12-13,04:28:07.741,0.3076477,1.4105682,9.779236000000001
2018-12-13,04:28:07.760,0.3267975,1.453659,9.724167
2018-12-13,04:28:07.781,0.32440186,1.5015564,9.649948
2018-12-13,04:28:07.799,0.30046082,1.5207062,9.616425
2018-12-13,04:28:07.819,0.28370667,1.5135193,9.623611
2018-12-13,04:28:07.838,0.27891540000000004,1.5063323999999998,9.690659
2018-12-13,04:28:07.859,0.28849792,1.4967651000000002,9.683472
2018-12-13,04:28:07.879,0.30285645,1.4943695,9.659531
2018-12-13,04:28:07.901,0.28131104,1.4369048999999998,9.700225999999999
2018-12-13,04:28:07.918,0.30046082,1.4153594999999999,9.784027
2018-12-13,04:28:07.937,0.33877563,1.4512787,9.769653
2018-12-13,04:28:07.957,0.34355164,1.4776154,9.712204
2018-12-13,04:28:07.977,0.33638,1.4752197,9.664322
2018-12-13,04:28:07.997,0.34594727,1.4680328,9.685867
2018-12-13,04:28:08.017,0.36032104,1.4871826000000001,9.702621
2018-12-13,04:28:08.036,0.35552979999999995,1.5111237,9.669098
2018-12-13,04:28:08.056,0.3267975,1.5111237,9.661926
2018-12-13,04:28:08.076,0.27651978,1.4608459999999999,9.685867
2018-12-13,04:28:08.096,0.32200623,1.4632416000000001,9.719375999999999
2018-12-13,04:28:08.118,0.37947083,1.484787,9.707413
2018-12-13,04:28:08.135,0.3770752,1.4728241000000002,9.728958
2018-12-13,04:28:08.155,0.3770752,1.4584503,9.762482
2018-12-13,04:28:08.174,0.37947083,1.4632416000000001,9.731354
2018-12-13,04:28:08.195,0.31483459999999996,1.4680328,9.67868
2018-12-13,04:28:08.216,0.29327393,1.4799957000000001,9.721771
2018-12-13,04:28:08.236,0.32200623,1.484787,9.750504
2018-12-13,04:28:08.254,0.31721497,1.4823913999999998,9.688263000000001
2018-12-13,04:28:08.273,0.33158875,1.4512787,9.685867
2018-12-13,04:28:08.293,0.341156,1.4225464,9.676285
2018-12-13,04:28:08.313,0.3986206,1.4081726,9.673888999999999
2018-12-13,04:28:08.333,0.41059875,1.4273223999999998,9.685867
2018-12-13,04:28:08.352,0.39622498,1.4608459999999999,9.59967
2018-12-13,04:28:08.372,0.38905334,1.4799957000000001,9.585312
2018-12-13,04:28:08.392,0.3770752,1.4656372,9.666718
2018-12-13,04:28:08.412,0.38426208,1.4799957000000001,9.705017
2018-12-13,04:28:08.435,0.3770752,1.508728,9.700225999999999
2018-12-13,04:28:08.450,0.35073853,1.5063323999999998,9.733749000000001
2018-12-13,04:28:08.470,0.35313416,1.4680328,9.769653
2018-12-13,04:28:08.491,0.3651123,1.4871826000000001,9.772049
2018-12-13,04:28:08.510,0.37947083,1.5326691000000001,9.772049
2018-12-13,04:28:08.530,0.35313416,1.5183105,9.769653
2018-12-13,04:28:08.549,0.31243896,1.4943695,9.831909
2018-12-13,04:28:08.569,0.28849792,1.4776154,9.781630999999999
2018-12-13,04:28:08.589,0.29327393,1.4680328,9.77684
2018-12-13,04:28:08.609,0.34594727,1.4799957000000001,9.728958
2018-12-13,04:28:08.629,0.35073853,1.484787,9.707413
2018-12-13,04:28:08.649,0.33398438,1.4656372,9.743332
2018-12-13,04:28:08.668,0.32919312,1.4560547,9.705017
2018-12-13,04:28:08.688,0.34594727,1.4608459999999999,9.683472
2018-12-13,04:28:08.707,0.33638,1.4512787,9.669098
2018-12-13,04:28:08.728,0.32440186,1.4799957000000001,9.67868
2018-12-13,04:28:08.747,0.33158875,1.5111237,9.628403
2018-12-13,04:28:08.767,0.32440186,1.5470428,9.611649
2018-12-13,04:28:08.786,0.31243896,1.5446472,9.616425
2018-12-13,04:28:08.806,0.29566956,1.5159148999999998,9.652344
2018-12-13,04:28:08.826,0.3267975,1.5135193,9.716994999999999
2018-12-13,04:28:08.846,0.31243896,1.5254974,9.690659
2018-12-13,04:28:08.866,0.2908783,1.5470428,9.676285
2018-12-13,04:28:08.885,0.30285645,1.5566101,9.623611
2018-12-13,04:28:08.905,0.2501831,1.5159148999999998,9.666718
2018-12-13,04:28:08.925,0.25257874,1.5015564,9.750504
2018-12-13,04:28:08.944,0.3267975,1.5254974,9.798386
2018-12-13,04:28:08.966,0.35073853,1.5422516000000002,9.750504
2018-12-13,04:28:08.984,0.35552979999999995,1.5518341,9.693039
2018-12-13,04:28:09.004,0.36749268,1.5494385,9.649948
2018-12-13,04:28:09.024,0.35073853,1.5278931,9.659531
2018-12-13,04:28:09.043,0.37467957,1.5015564,9.719375999999999
2018-12-13,04:28:09.063,0.33398438,1.4919738999999999,9.705017
2018-12-13,04:28:09.082,0.3267975,1.4728241000000002,9.688263000000001
2018-12-13,04:28:09.102,0.33398438,1.5063323999999998,9.59967
2018-12-13,04:28:09.123,0.31721497,1.5350647,9.546997
2018-12-13,04:28:09.142,0.31721497,1.5518341,9.614044
2018-12-13,04:28:09.162,0.32919312,1.5111237,9.685867
2018-12-13,04:28:09.182,0.33158875,1.5422516000000002,9.645157000000001
2018-12-13,04:28:09.201,0.35792542,1.5542296999999998,9.626007000000001
2018-12-13,04:28:09.220,0.30046082,1.5183105,9.666718
2018-12-13,04:28:09.241,0.25976562,1.5063323999999998,9.731354
2018-12-13,04:28:09.260,0.27412415,1.5446472,9.731354
2018-12-13,04:28:09.280,0.25257874,1.5733795,9.719375999999999
2018-12-13,04:28:09.299,0.26693726,1.5637969999999999,9.731354
2018-12-13,04:28:09.320,0.26216125,1.5901337,9.733749000000001
2018-12-13,04:28:09.339,0.27891540000000004,1.5901337,9.685867
2018-12-13,04:28:09.359,0.27891540000000004,1.5805511,9.728958
2018-12-13,04:28:09.379,0.26693726,1.5350647,9.748108
2018-12-13,04:28:09.399,0.30046082,1.5111237,9.740936
2018-12-13,04:28:09.418,0.29327393,1.5254974,9.7265625
2018-12-13,04:28:09.437,0.26693726,1.5374603,9.676285
2018-12-13,04:28:09.457,0.23820496,1.5207062,9.642761
2018-12-13,04:28:09.477,0.24539185,1.4776154,9.721771
2018-12-13,04:28:09.497,0.24778748,1.4799957000000001,9.712204
2018-12-13,04:28:09.516,0.27172852,1.5326691000000001,9.623611
